month,plant,hazard_level,hazard_name,hazard_label,indicator,control_item,content,permit_count,check_count,pass_count,defect_count,critical_defect_count,open_defect_count,overdue_defect_count,pass_rate,risk_score,risk_level
2026-06,高雄林園,B,B級,中危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,69,62,59,3,1,1,0,0.9516,18,中
2026-06,高雄林園,B,B級,中危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,69,61,58,3,1,1,0,0.9508,18,中
2026-06,高雄林園,B,B級,中危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,69,61,58,3,1,1,0,0.9508,18,中
2026-06,高雄林園,B,B級,中危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,69,64,62,2,1,1,0,0.9688,16,中
2026-06,高雄林園,B,B級,中危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,69,62,60,2,1,1,0,0.9677,16,中
2026-06,高雄林園,B,B級,中危害,防火防爆,消防設備,是否有消防設備,69,66,63,3,1,1,0,0.9545,18,中
2026-06,高雄林園,B,B級,中危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,69,62,59,3,1,1,0,0.9516,18,中
2026-06,高雄林園,B,B級,中危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,69,57,54,3,1,1,0,0.9474,18,中
2026-06,高雄林園,B,B級,中危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,69,63,60,3,0,1,0,0.9524,9,低
2026-06,高雄林園,B,B級,中危害,警戒巡查,警戒標示,是否有警戒標示,69,58,56,2,0,0,0,0.9655,4,低
2026-06,高雄林園,B,B級,中危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,69,59,57,2,0,1,0,0.9661,7,低
2026-06,高雄林園,B,B級,中危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,69,57,55,2,0,1,0,0.9649,7,低
2026-06,高雄林園,B,B級,中危害,收工回簽,一般安全規定,是否遵守工安規定,69,63,61,2,0,1,0,0.9683,7,低
2026-06,高雄林園,B,B級,中危害,收工回簽,現場紀錄,是否拍照,69,67,65,2,0,1,0,0.9701,7,低
2026-06,高雄林園,C,C級,低危害,廠區,基本資料,工廠、日期、時間,48,42,41,1,0,0,0,0.9762,2,低
2026-06,高雄林園,C,C級,低危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,48,43,42,1,0,0,0,0.9767,2,低
2026-06,高雄林園,C,C級,低危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,48,47,46,1,0,0,0,0.9787,2,低
2026-06,高雄林園,C,C級,低危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,48,47,46,1,0,0,0,0.9787,2,低
2026-06,高雄林園,C,C級,低危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,48,42,41,1,0,0,0,0.9762,2,低
2026-06,高雄林園,C,C級,低危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,48,40,39,1,0,0,0,0.975,2,低
2026-06,高雄林園,C,C級,低危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,48,44,43,1,0,0,0,0.9773,2,低
2026-06,高雄林園,C,C級,低危害,檢點與危害告知,危害告知,是否危害告知,48,44,43,1,0,0,0,0.9773,2,低
2026-06,高雄林園,C,C級,低危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,48,40,39,1,0,0,0,0.975,2,低
2026-06,高雄林園,C,C級,低危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,48,46,44,2,1,1,0,0.9565,16,中
2026-06,高雄林園,C,C級,低危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,48,47,46,1,0,0,0,0.9787,2,低
2026-06,高雄林園,C,C級,低危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,48,41,39,2,1,1,0,0.9512,16,中
2026-06,高雄林園,C,C級,低危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,48,47,46,1,0,0,0,0.9787,2,低
2026-06,高雄林園,C,C級,低危害,防火防爆,消防設備,是否有消防設備,48,46,45,1,0,0,0,0.9783,2,低
2026-06,高雄林園,C,C級,低危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,48,42,40,2,1,1,0,0.9524,16,中
2026-06,高雄林園,C,C級,低危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,48,41,40,1,0,1,0,0.9756,5,低
2026-06,高雄林園,C,C級,低危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,48,42,41,1,0,0,0,0.9762,2,低
2026-06,高雄林園,C,C級,低危害,警戒巡查,警戒標示,是否有警戒標示,48,44,43,1,0,0,0,0.9773,2,低
2026-06,高雄林園,C,C級,低危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,48,42,41,1,0,0,0,0.9762,2,低
2026-06,高雄林園,C,C級,低危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,48,45,44,1,0,0,0,0.9778,2,低
2026-06,高雄林園,C,C級,低危害,收工回簽,一般安全規定,是否遵守工安規定,48,47,46,1,0,0,0,0.9787,2,低
2026-06,高雄林園,C,C級,低危害,收工回簽,現場紀錄,是否拍照,48,43,42,1,0,0,0,0.9767,2,低
2026-07,高雄林園,A,A級,高危害,廠區,基本資料,工廠、日期、時間,31,27,26,1,0,0,0,0.963,2,低
2026-07,高雄林園,A,A級,高危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,31,26,25,1,0,1,0,0.9615,5,低
2026-07,高雄林園,A,A級,高危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,31,27,26,1,0,0,0,0.963,2,低
2026-07,高雄林園,A,A級,高危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,31,29,28,1,0,0,0,0.9655,2,低
2026-07,高雄林園,A,A級,高危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,31,27,26,1,0,0,0,0.963,2,低
2026-07,高雄林園,A,A級,高危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,31,29,28,1,0,0,0,0.9655,2,低
2026-07,高雄林園,A,A級,高危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,31,31,30,1,0,0,0,0.9677,2,低
2026-07,高雄林園,A,A級,高危害,檢點與危害告知,危害告知,是否危害告知,31,28,27,1,0,0,0,0.9643,2,低
2026-07,高雄林園,A,A級,高危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,31,29,27,2,1,1,0,0.931,16,中
2026-07,高雄林園,A,A級,高危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,31,26,24,2,1,1,0,0.9231,16,中
2026-07,高雄林園,A,A級,高危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,31,26,25,1,0,0,0,0.9615,2,低
2026-07,高雄林園,A,A級,高危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,31,27,26,1,0,0,0,0.963,2,低
2026-07,高雄林園,A,A級,高危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,31,27,25,2,1,1,0,0.9259,16,中
2026-07,高雄林園,A,A級,高危害,防火防爆,消防設備,是否有消防設備,31,30,28,2,1,1,0,0.9333,16,中
2026-07,高雄林園,A,A級,高危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,31,26,24,2,1,1,0,0.9231,16,中
2026-07,高雄林園,A,A級,高危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,31,30,28,2,1,1,0,0.9333,16,中
2026-07,高雄林園,A,A級,高危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,31,28,27,1,0,0,0,0.9643,2,低
2026-07,高雄林園,A,A級,高危害,警戒巡查,警戒標示,是否有警戒標示,31,26,25,1,0,1,0,0.9615,5,低
2026-07,高雄林園,A,A級,高危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,31,29,28,1,0,0,0,0.9655,2,低
2026-07,高雄林園,A,A級,高危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,31,26,25,1,0,0,0,0.9615,2,低
2026-07,高雄林園,A,A級,高危害,收工回簽,一般安全規定,是否遵守工安規定,31,26,25,1,0,0,0,0.9615,2,低
2026-07,高雄林園,A,A級,高危害,收工回簽,現場紀錄,是否拍照,31,30,29,1,0,0,0,0.9667,2,低
2026-07,高雄林園,B,B級,中危害,廠區,基本資料,工廠、日期、時間,66,64,63,1,0,0,0,0.9844,2,低
2026-07,高雄林園,B,B級,中危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,66,62,61,1,0,0,0,0.9839,2,低
2026-07,高雄林園,B,B級,中危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,66,63,61,2,0,1,0,0.9683,7,低
2026-07,高雄林園,B,B級,中危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,66,59,57,2,0,1,0,0.9661,7,低
2026-07,高雄林園,B,B級,中危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,66,55,53,2,0,1,0,0.9636,7,低
2026-07,高雄林園,B,B級,中危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,66,57,55,2,0,1,0,0.9649,7,低
2026-07,高雄林園,B,B級,中危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,66,66,64,2,0,1,0,0.9697,7,低
2026-07,高雄林園,B,B級,中危害,檢點與危害告知,危害告知,是否危害告知,66,59,57,2,0,1,0,0.9661,7,低
2026-07,高雄林園,B,B級,中危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,66,56,54,2,1,1,0,0.9643,16,中
2026-07,高雄林園,B,B級,中危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,66,64,62,2,1,0,0,0.9688,13,低
2026-07,高雄林園,B,B級,中危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,66,63,60,3,1,1,0,0.9524,18,中
2026-07,高雄林園,B,B級,中危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,66,63,61,2,1,1,0,0.9683,16,中
2026-07,高雄林園,B,B級,中危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,66,60,58,2,1,1,0,0.9667,16,中
2026-07,高雄林園,B,B級,中危害,防火防爆,消防設備,是否有消防設備,66,59,56,3,1,1,0,0.9492,18,中
2026-07,高雄林園,B,B級,中危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,66,56,54,2,1,1,0,0.9643,16,中
2026-07,高雄林園,B,B級,中危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,66,57,55,2,1,1,0,0.9649,16,中
2026-07,高雄林園,B,B級,中危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,66,55,53,2,0,0,0,0.9636,4,低
2026-07,高雄林園,B,B級,中危害,警戒巡查,警戒標示,是否有警戒標示,66,56,54,2,0,1,0,0.9643,7,低
2026-07,高雄林園,B,B級,中危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,66,54,53,1,0,0,0,0.9815,2,低
2026-07,高雄林園,B,B級,中危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,66,58,56,2,0,0,0,0.9655,4,低
2026-07,高雄林園,B,B級,中危害,收工回簽,一般安全規定,是否遵守工安規定,66,60,58,2,0,0,0,0.9667,4,低
2026-07,高雄林園,B,B級,中危害,收工回簽,現場紀錄,是否拍照,66,58,56,2,0,0,0,0.9655,4,低
2026-07,高雄林園,C,C級,低危害,廠區,基本資料,工廠、日期、時間,44,40,39,1,0,0,0,0.975,2,低
2026-07,高雄林園,C,C級,低危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,44,42,41,1,0,0,0,0.9762,2,低
2026-07,高雄林園,C,C級,低危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,44,44,43,1,0,0,0,0.9773,2,低
2026-07,高雄林園,C,C級,低危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,44,38,37,1,0,0,0,0.9737,2,低
2026-07,高雄林園,C,C級,低危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,44,40,39,1,0,0,0,0.975,2,低
2026-07,高雄林園,C,C級,低危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,44,42,41,1,0,0,0,0.9762,2,低
2026-07,高雄林園,C,C級,低危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,44,41,40,1,0,0,0,0.9756,2,低
2026-07,高雄林園,C,C級,低危害,檢點與危害告知,危害告知,是否危害告知,44,38,37,1,0,0,0,0.9737,2,低
2026-07,高雄林園,C,C級,低危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,44,37,36,1,0,0,0,0.973,2,低
2026-07,高雄林園,C,C級,低危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,44,42,41,1,0,0,0,0.9762,2,低
2026-07,高雄林園,C,C級,低危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,44,42,41,1,0,0,0,0.9762,2,低
2026-07,高雄林園,C,C級,低危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,44,36,35,1,0,0,0,0.9722,2,低
2026-07,高雄林園,C,C級,低危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,44,37,36,1,0,0,0,0.973,2,低
2026-07,高雄林園,C,C級,低危害,防火防爆,消防設備,是否有消防設備,44,41,39,2,1,1,0,0.9512,16,中
2026-07,高雄林園,C,C級,低危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,44,40,39,1,0,0,0,0.975,2,低
2026-07,高雄林園,C,C級,低危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,44,40,38,2,1,1,0,0.95,16,中
2026-07,高雄林園,C,C級,低危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,44,39,38,1,0,0,0,0.9744,2,低
2026-07,高雄林園,C,C級,低危害,警戒巡查,警戒標示,是否有警戒標示,44,40,39,1,0,0,0,0.975,2,低
2026-07,高雄林園,C,C級,低危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,44,44,43,1,0,0,0,0.9773,2,低
2026-07,高雄林園,C,C級,低危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,44,41,40,1,0,0,0,0.9756,2,低
2026-07,高雄林園,C,C級,低危害,收工回簽,一般安全規定,是否遵守工安規定,44,41,40,1,0,0,0,0.9756,2,低
2026-07,高雄林園,C,C級,低危害,收工回簽,現場紀錄,是否拍照,44,43,42,1,0,0,0,0.9767,2,低
2026-08,高雄林園,A,A級,高危害,廠區,基本資料,工廠、日期、時間,26,24,24,0,0,0,0,1.0,0,低
2026-08,高雄林園,A,A級,高危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,26,24,23,1,0,0,0,0.9583,2,低
2026-08,高雄林園,A,A級,高危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,26,23,22,1,0,0,0,0.9565,2,低
2026-08,高雄林園,A,A級,高危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,26,24,23,1,0,0,0,0.9583,2,低
2026-08,高雄林園,A,A級,高危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,26,26,25,1,0,0,0,0.9615,2,低
2026-08,高雄林園,A,A級,高危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,26,24,23,1,0,0,0,0.9583,2,低
2026-08,高雄林園,A,A級,高危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,26,24,23,1,0,0,0,0.9583,2,低
2026-08,高雄林園,A,A級,高危害,檢點與危害告知,危害告知,是否危害告知,26,26,25,1,0,0,0,0.9615,2,低
2026-08,高雄林園,A,A級,高危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,26,24,22,2,1,1,0,0.9167,16,中
2026-08,高雄林園,A,A級,高危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,26,22,21,1,0,0,0,0.9545,2,低
2026-08,高雄林園,A,A級,高危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,26,24,22,2,1,1,0,0.9167,16,中
2026-08,高雄林園,A,A級,高危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,26,23,22,1,0,0,0,0.9565,2,低
2026-08,高雄林園,A,A級,高危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,26,23,21,2,1,1,0,0.913,16,中
2026-08,高雄林園,A,A級,高危害,防火防爆,消防設備,是否有消防設備,26,23,21,2,1,1,0,0.913,16,中
2026-08,高雄林園,A,A級,高危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,26,24,22,2,1,1,0,0.9167,16,中
2026-08,高雄林園,A,A級,高危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,26,25,24,1,0,0,0,0.96,2,低
2026-08,高雄林園,A,A級,高危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,26,24,23,1,0,0,0,0.9583,2,低
2026-08,高雄林園,A,A級,高危害,警戒巡查,警戒標示,是否有警戒標示,26,24,23,1,0,0,0,0.9583,2,低
2026-08,高雄林園,A,A級,高危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,26,25,24,1,0,0,0,0.96,2,低
2026-08,高雄林園,A,A級,高危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,26,25,24,1,0,0,0,0.96,2,低
2026-08,高雄林園,A,A級,高危害,收工回簽,一般安全規定,是否遵守工安規定,26,24,23,1,0,1,0,0.9583,5,低
2026-08,高雄林園,A,A級,高危害,收工回簽,現場紀錄,是否拍照,26,23,22,1,0,0,0,0.9565,2,低
2026-08,高雄林園,B,B級,中危害,廠區,基本資料,工廠、日期、時間,60,54,53,1,0,0,0,0.9815,2,低
2026-08,高雄林園,B,B級,中危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,60,55,53,2,0,1,0,0.9636,7,低
2026-08,高雄林園,B,B級,中危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,60,54,52,2,0,1,0,0.963,7,低
2026-08,高雄林園,B,B級,中危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,60,50,48,2,0,1,0,0.96,7,低
2026-08,高雄林園,B,B級,中危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,60,53,51,2,0,1,0,0.9623,7,低
2026-08,高雄林園,B,B級,中危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,60,54,52,2,0,1,0,0.963,7,低
2026-08,高雄林園,B,B級,中危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,60,50,49,1,0,0,0,0.98,2,低
2026-08,高雄林園,B,B級,中危害,檢點與危害告知,危害告知,是否危害告知,60,50,49,1,0,0,0,0.98,2,低
2026-08,高雄林園,B,B級,中危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,60,50,48,2,1,1,0,0.96,16,中
2026-08,高雄林園,B,B級,中危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,60,54,51,3,1,1,0,0.9444,18,中
2026-08,高雄林園,B,B級,中危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,60,56,54,2,1,0,0,0.9643,13,低
2026-08,高雄林園,B,B級,中危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,60,57,54,3,1,1,0,0.9474,18,中
2026-08,高雄林園,B,B級,中危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,60,58,55,3,1,2,1,0.9483,26,中
2026-08,高雄林園,B,B級,中危害,防火防爆,消防設備,是否有消防設備,60,52,50,2,1,1,0,0.9615,16,中
2026-08,高雄林園,B,B級,中危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,60,58,56,2,1,1,0,0.9655,16,中
2026-08,高雄林園,B,B級,中危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,60,54,52,2,1,0,0,0.963,13,低
2026-08,高雄林園,B,B級,中危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,60,53,51,2,0,1,0,0.9623,7,低
2026-08,高雄林園,B,B級,中危害,警戒巡查,警戒標示,是否有警戒標示,60,51,49,2,0,1,0,0.9608,7,低
2026-08,高雄林園,B,B級,中危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,60,57,55,2,0,1,0,0.9649,7,低
2026-08,高雄林園,B,B級,中危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,60,58,56,2,0,0,0,0.9655,4,低
2026-08,高雄林園,B,B級,中危害,收工回簽,一般安全規定,是否遵守工安規定,60,54,52,2,0,1,0,0.963,7,低
2026-08,高雄林園,B,B級,中危害,收工回簽,現場紀錄,是否拍照,60,59,57,2,0,1,0,0.9661,7,低
2026-08,高雄林園,C,C級,低危害,廠區,基本資料,工廠、日期、時間,46,42,41,1,0,0,0,0.9762,2,低
2026-08,高雄林園,C,C級,低危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,46,39,38,1,0,0,0,0.9744,2,低
2026-08,高雄林園,C,C級,低危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,46,40,39,1,0,0,0,0.975,2,低
2026-08,高雄林園,C,C級,低危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,46,45,44,1,0,0,0,0.9778,2,低
2026-08,高雄林園,C,C級,低危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,46,38,37,1,0,0,0,0.9737,2,低
2026-08,高雄林園,C,C級,低危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,46,40,39,1,0,0,0,0.975,2,低
2026-08,高雄林園,C,C級,低危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,46,45,44,1,0,0,0,0.9778,2,低
2026-08,高雄林園,C,C級,低危害,檢點與危害告知,危害告知,是否危害告知,46,45,44,1,0,0,0,0.9778,2,低
2026-08,高雄林園,C,C級,低危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,46,42,41,1,0,0,0,0.9762,2,低
2026-08,高雄林園,C,C級,低危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,46,46,44,2,1,1,0,0.9565,16,中
2026-08,高雄林園,C,C級,低危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,46,40,39,1,0,0,0,0.975,2,低
2026-08,高雄林園,C,C級,低危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,46,40,39,1,0,1,0,0.975,5,低
2026-08,高雄林園,C,C級,低危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,46,43,41,2,1,0,0,0.9535,13,低
2026-08,高雄林園,C,C級,低危害,防火防爆,消防設備,是否有消防設備,46,41,40,1,0,0,0,0.9756,2,低
2026-08,高雄林園,C,C級,低危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,46,43,41,2,1,0,0,0.9535,13,低
2026-08,高雄林園,C,C級,低危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,46,45,44,1,0,0,0,0.9778,2,低
2026-08,高雄林園,C,C級,低危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,46,39,38,1,0,0,0,0.9744,2,低
2026-08,高雄林園,C,C級,低危害,警戒巡查,警戒標示,是否有警戒標示,46,44,43,1,0,0,0,0.9773,2,低
2026-08,高雄林園,C,C級,低危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,46,44,43,1,0,0,0,0.9773,2,低
2026-08,高雄林園,C,C級,低危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,46,45,44,1,0,0,0,0.9778,2,低
2026-08,高雄林園,C,C級,低危害,收工回簽,一般安全規定,是否遵守工安規定,46,44,43,1,0,0,0,0.9773,2,低
2026-08,高雄林園,C,C級,低危害,收工回簽,現場紀錄,是否拍照,46,46,45,1,0,0,0,0.9783,2,低
2026-09,高雄林園,A,A級,高危害,廠區,基本資料,工廠、日期、時間,30,28,27,1,0,0,0,0.9643,2,低
2026-09,高雄林園,A,A級,高危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,30,30,29,1,0,0,0,0.9667,2,低
2026-09,高雄林園,A,A級,高危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,30,26,25,1,0,0,0,0.9615,2,低
2026-09,高雄林園,A,A級,高危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,30,29,28,1,0,0,0,0.9655,2,低
2026-09,高雄林園,A,A級,高危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,30,29,28,1,0,0,0,0.9655,2,低
2026-09,高雄林園,A,A級,高危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,30,29,28,1,0,0,0,0.9655,2,低
2026-09,高雄林園,A,A級,高危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,30,29,28,1,0,0,0,0.9655,2,低
2026-09,高雄林園,A,A級,高危害,檢點與危害告知,危害告知,是否危害告知,30,30,29,1,0,0,0,0.9667,2,低
2026-09,高雄林園,A,A級,高危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,30,27,25,2,1,0,0,0.9259,13,低
2026-09,高雄林園,A,A級,高危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,30,26,25,1,0,0,0,0.9615,2,低
