"month","plant","module_id","module_name","check_item","permit_count","check_count","pass_count","defect_count","critical_defect_count","open_defect_count","overdue_defect_count","pass_rate","risk_score","risk_level"
"2026-01","高雄林園","ppeHeight","PPE與高處防墜","施工架檢點合格","136","117","112","5","1","1","0","0.9573","21","中"
"2026-01","高雄林園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","136","135","129","6","1","1","0","0.9556","23","中"
"2026-01","高雄林園","patrol","巡查會簽","轄區檢點簽認","136","119","114","5","1","1","0","0.958","21","中"
"2026-01","高雄林園","patrol","巡查會簽","監造巡查簽認","136","120","115","5","1","2","1","0.9583","29","中"
"2026-01","高雄林園","patrol","巡查會簽","安衛人員巡查紀錄","136","121","116","5","1","2","1","0.9587","29","中"
"2026-01","高雄林園","patrol","巡查會簽","異常已即時通知","136","128","124","4","1","2","1","0.9688","27","中"
"2026-01","高雄林園","closeout","收工回簽與現場紀錄","環境整理完成","136","115","111","4","0","1","0","0.9652","11","低"
"2026-01","高雄林園","closeout","收工回簽與現場紀錄","施工前後照片完整","136","116","111","5","1","2","0","0.9569","24","中"
"2026-01","高雄林園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","136","112","108","4","1","1","0","0.9643","19","中"
"2026-01","高雄林園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","136","133","127","6","1","1","0","0.9549","23","中"
"2026-02","高雄林園","permit","許可基本資料","工作內容與地點完整","134","130","126","4","1","2","1","0.9692","27","中"
"2026-02","高雄林園","permit","許可基本資料","作業分級正確","134","134","130","4","0","1","0","0.9701","11","低"
"2026-02","高雄林園","permit","許可基本資料","核准工作時間明確","134","128","125","3","0","1","0","0.9766","9","低"
"2026-02","高雄林園","permit","許可基本資料","回簽資料完整","134","117","114","3","1","1","0","0.9744","17","低"
"2026-02","高雄林園","workType","作業分級與工作項目","動火/非動火判定正確","134","121","116","5","1","2","1","0.9587","29","中"
"2026-02","高雄林園","workType","作業分級與工作項目","A/B/C級作業判定正確","134","110","106","4","0","2","1","0.9636","19","中"
"2026-02","高雄林園","workType","作業分級與工作項目","附加檢點表適用","134","112","108","4","1","1","0","0.9643","19","中"
"2026-02","高雄林園","workType","作業分級與工作項目","延時工作經核准","134","129","125","4","1","1","0","0.969","19","中"
"2026-02","高雄林園","contractor","承攬商與人員資格","施工人員名冊完整","134","117","112","5","1","1","0","0.9573","21","中"
"2026-02","高雄林園","contractor","承攬商與人員資格","工地負責人到場","134","130","124","6","1","1","0","0.9538","23","中"
"2026-02","高雄林園","contractor","承攬商與人員資格","安衛人員到場","134","117","112","5","1","2","0","0.9573","24","中"
"2026-02","高雄林園","contractor","承攬商與人員資格","特殊作業主管資格符合","134","136","130","6","1","1","0","0.9559","23","中"
"2026-02","高雄林園","hazardNotice","危害告知","承攬商已知悉注意事項","134","137","132","5","1","2","0","0.9635","24","中"
"2026-02","高雄林園","hazardNotice","危害告知","施工人員完成危害告知","134","122","118","4","1","1","0","0.9672","19","中"
"2026-02","高雄林園","hazardNotice","危害告知","勤前教育紀錄完整","134","118","115","3","0","1","0","0.9746","9","低"
"2026-02","高雄林園","hazardNotice","危害告知","緊急聯絡資訊明確","134","128","125","3","0","1","0","0.9766","9","低"
"2026-02","高雄林園","isolation","環境安全隔離","設備管線已釋壓清洗","134","112","106","6","1","2","0","0.9464","26","中"
"2026-02","高雄林園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","134","120","115","5","2","1","0","0.9583","29","中"
"2026-02","高雄林園","isolation","環境安全隔離","電源隔離加鎖掛牌","134","112","107","5","1","2","0","0.9554","24","中"
"2026-02","高雄林園","isolation","環境安全隔離","暗溝陰井已堵塞密封","134","116","111","5","1","2","1","0.9569","29","中"
"2026-02","高雄林園","gas","氣體偵測","可燃性氣體低於20%LEL","134","121","116","5","1","2","1","0.9587","29","中"
"2026-02","高雄林園","gas","氣體偵測","氧氣濃度符合標準","134","120","113","7","2","2","1","0.9417","41","中"
"2026-02","高雄林園","gas","氣體偵測","有害氣體低於容許濃度","134","116","110","6","1","3","1","0.9483","34","中"
"2026-02","高雄林園","gas","氣體偵測","上下午或連續測定紀錄完整","134","110","105","5","1","1","0","0.9545","21","中"
"2026-02","高雄林園","fireExplosion","消防與防爆設備","20型滅火器配置足夠","134","116","110","6","2","2","1","0.9483","39","中"
"2026-02","高雄林園","fireExplosion","消防與防爆設備","防爆電氣設備符合","134","135","129","6","2","1","0","0.9556","31","中"
"2026-02","高雄林園","fireExplosion","消防與防爆設備","安全工具使用正確","134","126","119","7","2","2","0","0.9444","36","中"
"2026-02","高雄林園","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","134","116","111","5","1","2","1","0.9569","29","中"
"2026-02","高雄林園","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","134","111","105","6","2","2","1","0.9459","39","中"
"2026-02","高雄林園","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","134","132","125","7","2","2","1","0.947","41","中"
"2026-02","高雄林園","ppeHeight","PPE與高處防墜","施工架檢點合格","134","113","108","5","1","1","0","0.9558","21","中"
"2026-02","高雄林園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","134","133","128","5","1","2","1","0.9624","29","中"
"2026-02","高雄林園","patrol","巡查會簽","轄區檢點簽認","134","112","107","5","1","2","0","0.9554","24","中"
"2026-02","高雄林園","patrol","巡查會簽","監造巡查簽認","134","122","118","4","0","2","1","0.9672","19","中"
"2026-02","高雄林園","patrol","巡查會簽","安衛人員巡查紀錄","134","122","118","4","0","1","0","0.9672","11","低"
"2026-02","高雄林園","patrol","巡查會簽","異常已即時通知","134","136","132","4","1","2","0","0.9706","22","中"
"2026-02","高雄林園","closeout","收工回簽與現場紀錄","環境整理完成","134","110","105","5","0","2","0","0.9545","16","低"
"2026-02","高雄林園","closeout","收工回簽與現場紀錄","施工前後照片完整","134","116","112","4","1","2","1","0.9655","27","中"
"2026-02","高雄林園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","134","131","125","6","1","2","0","0.9542","26","中"
"2026-02","高雄林園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","134","125","120","5","1","2","1","0.96","29","中"
"2026-03","高雄林園","permit","許可基本資料","工作內容與地點完整","142","135","130","5","0","1","0","0.963","13","低"
"2026-03","高雄林園","permit","許可基本資料","作業分級正確","142","128","124","4","1","2","1","0.9688","27","中"
"2026-03","高雄林園","permit","許可基本資料","核准工作時間明確","142","143","139","4","0","2","1","0.972","19","中"
"2026-03","高雄林園","permit","許可基本資料","回簽資料完整","142","118","114","4","1","2","0","0.9661","22","中"
"2026-03","高雄林園","workType","作業分級與工作項目","動火/非動火判定正確","142","138","133","5","0","2","1","0.9638","21","中"
"2026-03","高雄林園","workType","作業分級與工作項目","A/B/C級作業判定正確","142","124","119","5","1","1","0","0.9597","21","中"
"2026-03","高雄林園","workType","作業分級與工作項目","附加檢點表適用","142","137","133","4","1","1","0","0.9708","19","中"
"2026-03","高雄林園","workType","作業分級與工作項目","延時工作經核准","142","117","113","4","0","2","1","0.9658","19","中"
"2026-03","高雄林園","contractor","承攬商與人員資格","施工人員名冊完整","142","139","134","5","1","2","1","0.964","29","中"
"2026-03","高雄林園","contractor","承攬商與人員資格","工地負責人到場","142","140","135","5","1","1","0","0.9643","21","中"
"2026-03","高雄林園","contractor","承攬商與人員資格","安衛人員到場","142","144","138","6","1","2","1","0.9583","31","中"
"2026-03","高雄林園","contractor","承攬商與人員資格","特殊作業主管資格符合","142","119","115","4","0","1","0","0.9664","11","低"
"2026-03","高雄林園","hazardNotice","危害告知","承攬商已知悉注意事項","142","122","119","3","1","1","0","0.9754","17","低"
"2026-03","高雄林園","hazardNotice","危害告知","施工人員完成危害告知","142","128","124","4","0","2","0","0.9688","14","低"
"2026-03","高雄林園","hazardNotice","危害告知","勤前教育紀錄完整","142","144","139","5","1","1","0","0.9653","21","中"
"2026-03","高雄林園","hazardNotice","危害告知","緊急聯絡資訊明確","142","137","134","3","0","1","0","0.9781","9","低"
"2026-03","高雄林園","isolation","環境安全隔離","設備管線已釋壓清洗","142","117","111","6","2","2","1","0.9487","39","中"
"2026-03","高雄林園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","142","125","120","5","1","2","0","0.96","24","中"
"2026-03","高雄林園","isolation","環境安全隔離","電源隔離加鎖掛牌","142","126","120","6","2","3","1","0.9524","42","高"
"2026-03","高雄林園","isolation","環境安全隔離","暗溝陰井已堵塞密封","142","144","137","7","2","3","1","0.9514","44","高"
"2026-03","高雄林園","gas","氣體偵測","可燃性氣體低於20%LEL","142","133","128","5","1","1","0","0.9624","21","中"
"2026-03","高雄林園","gas","氣體偵測","氧氣濃度符合標準","142","120","114","6","1","2","0","0.95","26","中"
"2026-03","高雄林園","gas","氣體偵測","有害氣體低於容許濃度","142","121","115","6","2","2","1","0.9504","39","中"
"2026-03","高雄林園","gas","氣體偵測","上下午或連續測定紀錄完整","142","130","123","7","2","3","1","0.9462","44","高"
"2026-03","高雄林園","fireExplosion","消防與防爆設備","20型滅火器配置足夠","142","132","125","7","2","2","1","0.947","41","中"
"2026-03","高雄林園","fireExplosion","消防與防爆設備","防爆電氣設備符合","142","145","138","7","2","3","1","0.9517","44","高"
"2026-03","高雄林園","fireExplosion","消防與防爆設備","安全工具使用正確","142","144","138","6","2","3","1","0.9583","42","高"
"2026-03","高雄林園","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","142","128","122","6","2","2","0","0.9531","34","中"
"2026-03","高雄林園","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","142","125","118","7","2","3","1","0.944","44","高"
"2026-03","高雄林園","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","142","129","124","5","1","2","1","0.9612","29","中"
"2026-03","高雄林園","ppeHeight","PPE與高處防墜","施工架檢點合格","142","135","129","6","2","2","1","0.9556","39","中"
"2026-03","高雄林園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","142","142","135","7","2","3","1","0.9507","44","高"
"2026-03","高雄林園","patrol","巡查會簽","轄區檢點簽認","142","135","130","5","1","1","0","0.963","21","中"
"2026-03","高雄林園","patrol","巡查會簽","監造巡查簽認","142","145","141","4","1","1","0","0.9724","19","中"
"2026-03","高雄林園","patrol","巡查會簽","安衛人員巡查紀錄","142","127","121","6","1","2","1","0.9528","31","中"
"2026-03","高雄林園","patrol","巡查會簽","異常已即時通知","142","141","136","5","1","2","1","0.9645","29","中"
"2026-03","高雄林園","closeout","收工回簽與現場紀錄","環境整理完成","142","126","120","6","1","2","1","0.9524","31","中"
"2026-03","高雄林園","closeout","收工回簽與現場紀錄","施工前後照片完整","142","121","116","5","1","2","1","0.9587","29","中"
"2026-03","高雄林園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","142","133","128","5","1","1","0","0.9624","21","中"
"2026-03","高雄林園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","142","134","129","5","1","1","0","0.9627","21","中"
"2026-04","高雄林園","permit","許可基本資料","工作內容與地點完整","134","113","109","4","0","1","0","0.9646","11","低"
"2026-04","高雄林園","permit","許可基本資料","作業分級正確","134","124","120","4","1","2","1","0.9677","27","中"
"2026-04","高雄林園","permit","許可基本資料","核准工作時間明確","134","122","119","3","0","1","0","0.9754","9","低"
"2026-04","高雄林園","permit","許可基本資料","回簽資料完整","134","137","132","5","1","2","0","0.9635","24","中"
"2026-04","高雄林園","workType","作業分級與工作項目","動火/非動火判定正確","134","137","132","5","1","1","0","0.9635","21","中"
"2026-04","高雄林園","workType","作業分級與工作項目","A/B/C級作業判定正確","134","116","111","5","1","2","1","0.9569","29","中"
"2026-04","高雄林園","workType","作業分級與工作項目","附加檢點表適用","134","117","114","3","0","1","0","0.9744","9","低"
"2026-04","高雄林園","workType","作業分級與工作項目","延時工作經核准","134","118","114","4","0","1","0","0.9661","11","低"
"2026-04","高雄林園","contractor","承攬商與人員資格","施工人員名冊完整","134","126","121","5","1","2","1","0.9603","29","中"
"2026-04","高雄林園","contractor","承攬商與人員資格","工地負責人到場","134","118","113","5","1","2","1","0.9576","29","中"
"2026-04","高雄林園","contractor","承攬商與人員資格","安衛人員到場","134","122","118","4","0","2","0","0.9672","14","低"
"2026-04","高雄林園","contractor","承攬商與人員資格","特殊作業主管資格符合","134","117","113","4","1","1","0","0.9658","19","中"
"2026-04","高雄林園","hazardNotice","危害告知","承攬商已知悉注意事項","134","121","118","3","0","1","0","0.9752","9","低"
"2026-04","高雄林園","hazardNotice","危害告知","施工人員完成危害告知","134","128","125","3","0","1","0","0.9766","9","低"
"2026-04","高雄林園","hazardNotice","危害告知","勤前教育紀錄完整","134","116","112","4","0","1","0","0.9655","11","低"
"2026-04","高雄林園","hazardNotice","危害告知","緊急聯絡資訊明確","134","115","111","4","1","2","0","0.9652","22","中"
"2026-04","高雄林園","isolation","環境安全隔離","設備管線已釋壓清洗","134","130","125","5","2","2","1","0.9615","37","中"
"2026-04","高雄林園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","134","134","127","7","2","2","1","0.9478","41","中"
"2026-04","高雄林園","isolation","環境安全隔離","電源隔離加鎖掛牌","134","113","107","6","2","2","1","0.9469","39","中"
"2026-04","高雄林園","isolation","環境安全隔離","暗溝陰井已堵塞密封","134","127","121","6","1","2","0","0.9528","26","中"
"2026-04","高雄林園","gas","氣體偵測","可燃性氣體低於20%LEL","134","118","111","7","2","3","1","0.9407","44","高"
"2026-04","高雄林園","gas","氣體偵測","氧氣濃度符合標準","134","124","117","7","2","3","1","0.9435","44","高"
"2026-04","高雄林園","gas","氣體偵測","有害氣體低於容許濃度","134","127","121","6","2","2","0","0.9528","34","中"
"2026-04","高雄林園","gas","氣體偵測","上下午或連續測定紀錄完整","134","130","124","6","1","3","1","0.9538","34","中"
"2026-04","高雄林園","fireExplosion","消防與防爆設備","20型滅火器配置足夠","134","122","117","5","2","1","0","0.959","29","中"
"2026-04","高雄林園","fireExplosion","消防與防爆設備","防爆電氣設備符合","134","128","122","6","2","2","1","0.9531","39","中"
"2026-04","高雄林園","fireExplosion","消防與防爆設備","安全工具使用正確","134","119","112","7","2","2","0","0.9412","36","中"
"2026-04","高雄林園","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","134","126","119","7","2","3","1","0.9444","44","高"
"2026-04","高雄林園","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","134","133","127","6","2","2","1","0.9549","39","中"
"2026-04","高雄林園","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","134","123","118","5","2","2","1","0.9593","37","中"
"2026-04","高雄林園","ppeHeight","PPE與高處防墜","施工架檢點合格","134","132","127","5","1","1","0","0.9621","21","中"
"2026-04","高雄林園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","134","135","129","6","2","1","0","0.9556","31","中"
"2026-04","高雄林園","patrol","巡查會簽","轄區檢點簽認","134","123","118","5","1","2","1","0.9593","29","中"
"2026-04","高雄林園","patrol","巡查會簽","監造巡查簽認","134","120","115","5","1","2","1","0.9583","29","中"
"2026-04","高雄林園","patrol","巡查會簽","安衛人員巡查紀錄","134","132","127","5","1","2","1","0.9621","29","中"
"2026-04","高雄林園","patrol","巡查會簽","異常已即時通知","134","135","130","5","0","1","0","0.963","13","低"
"2026-04","高雄林園","closeout","收工回簽與現場紀錄","環境整理完成","134","122","116","6","1","1","0","0.9508","23","中"
"2026-04","高雄林園","closeout","收工回簽與現場紀錄","施工前後照片完整","134","116","111","5","1","1","0","0.9569","21","中"
"2026-04","高雄林園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","134","110","106","4","1","1","0","0.9636","19","中"
"2026-04","高雄林園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","134","131","125","6","1","2","0","0.9542","26","中"
"2026-05","高雄林園","permit","許可基本資料","工作內容與地點完整","131","133","129","4","0","2","1","0.9699","19","中"
"2026-05","高雄林園","permit","許可基本資料","作業分級正確","131","122","118","4","1","2","0","0.9672","22","中"
"2026-05","高雄林園","permit","許可基本資料","核准工作時間明確","131","109","106","3","1","1","0","0.9725","17","低"
"2026-05","高雄林園","permit","許可基本資料","回簽資料完整","131","118","115","3","0","1","0","0.9746","9","低"
"2026-05","高雄林園","workType","作業分級與工作項目","動火/非動火判定正確","131","110","107","3","1","1","0","0.9727","17","低"
"2026-05","高雄林園","workType","作業分級與工作項目","A/B/C級作業判定正確","131","121","118","3","0","1","0","0.9752","9","低"
"2026-05","高雄林園","workType","作業分級與工作項目","附加檢點表適用","131","115","111","4","0","1","0","0.9652","11","低"
"2026-05","高雄林園","workType","作業分級與工作項目","延時工作經核准","131","115","110","5","1","2","0","0.9565","24","中"
"2026-05","高雄林園","contractor","承攬商與人員資格","施工人員名冊完整","131","131","127","4","0","2","0","0.9695","14","低"
"2026-05","高雄林園","contractor","承攬商與人員資格","工地負責人到場","131","122","117","5","1","2","0","0.959","24","中"
"2026-05","高雄林園","contractor","承攬商與人員資格","安衛人員到場","131","121","117","4","1","1","0","0.9669","19","中"
"2026-05","高雄林園","contractor","承攬商與人員資格","特殊作業主管資格符合","131","126","122","4","0","1","0","0.9683","11","低"
"2026-05","高雄林園","hazardNotice","危害告知","承攬商已知悉注意事項","131","111","107","4","0","2","0","0.964","14","低"
"2026-05","高雄林園","hazardNotice","危害告知","施工人員完成危害告知","131","114","111","3","0","1","0","0.9737","9","低"
"2026-05","高雄林園","hazardNotice","危害告知","勤前教育紀錄完整","131","116","112","4","1","2","1","0.9655","27","中"
"2026-05","高雄林園","hazardNotice","危害告知","緊急聯絡資訊明確","131","113","109","4","0","2","1","0.9646","19","中"
"2026-05","高雄林園","isolation","環境安全隔離","設備管線已釋壓清洗","131","125","118","7","2","3","1","0.944","44","高"
"2026-05","高雄林園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","131","113","107","6","2","2","0","0.9469","34","中"
"2026-05","高雄林園","isolation","環境安全隔離","電源隔離加鎖掛牌","131","109","103","6","2","2","0","0.945","34","中"
"2026-05","高雄林園","isolation","環境安全隔離","暗溝陰井已堵塞密封","131","109","103","6","2","2","0","0.945","34","中"
"2026-05","高雄林園","gas","氣體偵測","可燃性氣體低於20%LEL","131","132","125","7","2","3","1","0.947","44","高"
"2026-05","高雄林園","gas","氣體偵測","氧氣濃度符合標準","131","123","118","5","1","2","1","0.9593","29","中"
"2026-05","高雄林園","gas","氣體偵測","有害氣體低於容許濃度","131","128","121","7","2","3","1","0.9453","44","高"
"2026-05","高雄林園","gas","氣體偵測","上下午或連續測定紀錄完整","131","114","109","5","1","2","1","0.9561","29","中"
"2026-05","高雄林園","fireExplosion","消防與防爆設備","20型滅火器配置足夠","131","112","106","6","2","2","0","0.9464","34","中"
"2026-05","高雄林園","fireExplosion","消防與防爆設備","防爆電氣設備符合","131","123","118","5","2","2","1","0.9593","37","中"
"2026-05","高雄林園","fireExplosion","消防與防爆設備","安全工具使用正確","131","125","118","7","2","3","1","0.944","44","高"
"2026-05","高雄林園","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","131","113","107","6","2","2","0","0.9469","34","中"
"2026-05","高雄林園","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","131","126","120","6","1","2","1","0.9524","31","中"
"2026-05","高雄林園","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","131","127","121","6","2","2","0","0.9528","34","中"
"2026-05","高雄林園","ppeHeight","PPE與高處防墜","施工架檢點合格","131","126","120","6","2","2","0","0.9524","34","中"
"2026-05","高雄林園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","131","118","111","7","2","3","1","0.9407","44","高"
"2026-05","高雄林園","patrol","巡查會簽","轄區檢點簽認","131","131","127","4","1","1","0","0.9695","19","中"
"2026-05","高雄林園","patrol","巡查會簽","監造巡查簽認","131","132","128","4","0","2","0","0.9697","14","低"
"2026-05","高雄林園","patrol","巡查會簽","安衛人員巡查紀錄","131","117","113","4","0","1","0","0.9658","11","低"
"2026-05","高雄林園","patrol","巡查會簽","異常已即時通知","131","108","104","4","0","1","0","0.963","11","低"
"2026-05","高雄林園","closeout","收工回簽與現場紀錄","環境整理完成","131","118","113","5","1","1","0","0.9576","21","中"
"2026-05","高雄林園","closeout","收工回簽與現場紀錄","施工前後照片完整","131","118","113","5","1","2","0","0.9576","24","中"
"2026-05","高雄林園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","131","123","118","5","1","2","1","0.9593","29","中"
"2026-05","高雄林園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","131","130","124","6","1","3","1","0.9538","34","中"
"2026-06","高雄林園","permit","許可基本資料","工作內容與地點完整","135","131","127","4","1","1","0","0.9695","19","中"
"2026-06","高雄林園","permit","許可基本資料","作業分級正確","135","121","117","4","0","2","0","0.9669","14","低"
"2026-06","高雄林園","permit","許可基本資料","核准工作時間明確","135","121","118","3","0","1","0","0.9752","9","低"
"2026-06","高雄林園","permit","許可基本資料","回簽資料完整","135","129","126","3","0","1","0","0.9767","9","低"
"2026-06","高雄林園","workType","作業分級與工作項目","動火/非動火判定正確","135","119","114","5","0","1","0","0.958","13","低"
"2026-06","高雄林園","workType","作業分級與工作項目","A/B/C級作業判定正確","135","124","120","4","0","2","1","0.9677","19","中"
"2026-06","高雄林園","workType","作業分級與工作項目","附加檢點表適用","135","131","127","4","1","1","0","0.9695","19","中"
"2026-06","高雄林園","workType","作業分級與工作項目","延時工作經核准","135","137","132","5","1","2","1","0.9635","29","中"
"2026-06","高雄林園","contractor","承攬商與人員資格","施工人員名冊完整","135","136","131","5","1","1","0","0.9632","21","中"
"2026-06","高雄林園","contractor","承攬商與人員資格","工地負責人到場","135","123","117","6","1","3","1","0.9512","34","中"
"2026-06","高雄林園","contractor","承攬商與人員資格","安衛人員到場","135","114","110","4","1","1","0","0.9649","19","中"
"2026-06","高雄林園","contractor","承攬商與人員資格","特殊作業主管資格符合","135","111","106","5","1","2","1","0.955","29","中"
"2026-06","高雄林園","hazardNotice","危害告知","承攬商已知悉注意事項","135","134","130","4","0","1","0","0.9701","11","低"
"2026-06","高雄林園","hazardNotice","危害告知","施工人員完成危害告知","135","118","114","4","1","2","0","0.9661","22","中"
"2026-06","高雄林園","hazardNotice","危害告知","勤前教育紀錄完整","135","124","121","3","0","1","0","0.9758","9","低"
"2026-06","高雄林園","hazardNotice","危害告知","緊急聯絡資訊明確","135","125","120","5","1","2","1","0.96","29","中"
"2026-06","高雄林園","isolation","環境安全隔離","設備管線已釋壓清洗","135","137","131","6","1","2","1","0.9562","31","中"
"2026-06","高雄林園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","135","124","118","6","1","3","1","0.9516","34","中"
"2026-06","高雄林園","isolation","環境安全隔離","電源隔離加鎖掛牌","135","133","127","6","2","2","1","0.9549","39","中"
"2026-06","高雄林園","isolation","環境安全隔離","暗溝陰井已堵塞密封","135","114","108","6","2","3","1","0.9474","42","高"
"2026-06","高雄林園","gas","氣體偵測","可燃性氣體低於20%LEL","135","135","129","6","2","2","0","0.9556","34","中"
"2026-06","高雄林園","gas","氣體偵測","氧氣濃度符合標準","135","130","122","8","2","3","1","0.9385","46","高"
"2026-06","高雄林園","gas","氣體偵測","有害氣體低於容許濃度","135","132","126","6","2","2","0","0.9545","34","中"
"2026-06","高雄林園","gas","氣體偵測","上下午或連續測定紀錄完整","135","116","109","7","2","3","1","0.9397","44","高"
"2026-06","高雄林園","fireExplosion","消防與防爆設備","20型滅火器配置足夠","135","136","128","8","2","4","1","0.9412","49","高"
"2026-06","高雄林園","fireExplosion","消防與防爆設備","防爆電氣設備符合","135","123","117","6","2","3","1","0.9512","42","高"
"2026-06","高雄林園","fireExplosion","消防與防爆設備","安全工具使用正確","135","135","129","6","2","2","1","0.9556","39","中"
"2026-06","高雄林園","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","135","121","115","6","2","1","0","0.9504","31","中"
"2026-06","高雄林園","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","135","125","119","6","2","2","0","0.952","34","中"
"2026-06","高雄林園","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","135","118","113","5","1","1","0","0.9576","21","中"
"2026-06","高雄林園","ppeHeight","PPE與高處防墜","施工架檢點合格","135","130","123","7","2","2","1","0.9462","41","中"
"2026-06","高雄林園","ppeHeight","PPE與高處防墜","安全網或工作平台設置","135","113","107","6","2","2","1","0.9469","39","中"
"2026-06","高雄林園","patrol","巡查會簽","轄區檢點簽認","135","133","128","5","0","2","1","0.9624","21","中"
"2026-06","高雄林園","patrol","巡查會簽","監造巡查簽認","135","115","111","4","1","1","0","0.9652","19","中"
"2026-06","高雄林園","patrol","巡查會簽","安衛人員巡查紀錄","135","112","108","4","1","1","0","0.9643","19","中"
"2026-06","高雄林園","patrol","巡查會簽","異常已即時通知","135","130","126","4","1","2","1","0.9692","27","中"
"2026-06","高雄林園","closeout","收工回簽與現場紀錄","環境整理完成","135","114","109","5","1","1","0","0.9561","21","中"
"2026-06","高雄林園","closeout","收工回簽與現場紀錄","施工前後照片完整","135","113","109","4","0","2","0","0.9646","14","低"
"2026-06","高雄林園","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","135","120","114","6","1","2","1","0.95","31","中"
"2026-06","高雄林園","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","135","112","108","4","1","2","0","0.9643","22","中"
"2026-07","高雄林園","permit","許可基本資料","工作內容與地點完整","120","102","100","2","0","1","0","0.9804","7","低"
"2026-07","高雄林園","permit","許可基本資料","作業分級正確","120","100","97","3","0","1","0","0.97","9","低"
"2026-07","高雄林園","permit","許可基本資料","核准工作時間明確","120","118","115","3","1","1","0","0.9746","17","低"
"2026-07","高雄林園","permit","許可基本資料","回簽資料完整","120","110","106","4","0","1","0","0.9636","11","低"
"2026-07","高雄林園","workType","作業分級與工作項目","動火/非動火判定正確","120","118","113","5","1","2","1","0.9576","29","中"
"2026-07","高雄林園","workType","作業分級與工作項目","A/B/C級作業判定正確","120","107","104","3","0","1","0","0.972","9","低"
"2026-07","高雄林園","workType","作業分級與工作項目","附加檢點表適用","120","118","114","4","0","1","0","0.9661","11","低"
"2026-07","高雄林園","workType","作業分級與工作項目","延時工作經核准","120","107","103","4","0","1","0","0.9626","11","低"
"2026-07","高雄林園","contractor","承攬商與人員資格","施工人員名冊完整","120","121","117","4","1","1","0","0.9669","19","中"
"2026-07","高雄林園","contractor","承攬商與人員資格","工地負責人到場","120","119","113","6","1","2","0","0.9496","26","中"
"2026-07","高雄林園","contractor","承攬商與人員資格","安衛人員到場","120","111","106","5","1","2","1","0.955","29","中"
"2026-07","高雄林園","contractor","承攬商與人員資格","特殊作業主管資格符合","120","121","116","5","1","2","0","0.9587","24","中"
"2026-07","高雄林園","hazardNotice","危害告知","承攬商已知悉注意事項","120","112","108","4","1","1","0","0.9643","19","中"
"2026-07","高雄林園","hazardNotice","危害告知","施工人員完成危害告知","120","106","103","3","0","1","0","0.9717","9","低"
"2026-07","高雄林園","hazardNotice","危害告知","勤前教育紀錄完整","120","101","98","3","0","1","0","0.9703","9","低"
"2026-07","高雄林園","hazardNotice","危害告知","緊急聯絡資訊明確","120","120","116","4","0","2","0","0.9667","14","低"
"2026-07","高雄林園","isolation","環境安全隔離","設備管線已釋壓清洗","120","113","108","5","1","2","0","0.9558","24","中"
"2026-07","高雄林園","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","120","120","115","5","1","2","1","0.9583","29","中"
"2026-07","高雄林園","isolation","環境安全隔離","電源隔離加鎖掛牌","120","121","116","5","2","1","0","0.9587","29","中"
"2026-07","高雄林園","isolation","環境安全隔離","暗溝陰井已堵塞密封","120","117","111","6","1","2","0","0.9487","26","中"
"2026-07","高雄林園","gas","氣體偵測","可燃性氣體低於20%LEL","120","114","108","6","1","2","0","0.9474","26","中"
